bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number	analyte_type_id	bcr_analyte_uuid
TCGA-A2-A04R-01A	TCGA-A2-A04R-01A-41R	1.73	26.36	RNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	603d215b-5cec-4ec0-8170-ca3b2860a409
TCGA-A2-A04R-01A	TCGA-A2-A04R-01A-41X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	3B1C943C-A642-4DF2-90B5-105823F10218
TCGA-A2-A04R-10B	TCGA-A2-A04R-10B-01D	1.81	24.27	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	fb6cdd0a-d238-472d-a78c-bec67372151a
TCGA-A2-A04R-10B	TCGA-A2-A04R-10B-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	1ED6C0B2-19E4-4AFA-982F-5A3E62B0B600
TCGA-A2-A04T-01A	TCGA-A2-A04T-01A-21D	1.92	91.20	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	8751643a-c122-4f71-b258-2c3351e86d38
TCGA-A2-A04T-01A	TCGA-A2-A04T-01A-21R	1.87	73.33	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	32de8153-721e-4a48-90dc-8a2e5de661c0
TCGA-A2-A04T-01A	TCGA-A2-A04T-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	881C0EB7-AE5C-4F66-AE1E-E2ABA55AA493
TCGA-A2-A04T-01A	TCGA-A2-A04T-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	BAF7F7C3-CA91-4F1E-B101-14801E35989C
TCGA-A2-A04T-10A	TCGA-A2-A04T-10A-01D	1.80	23.59	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	954b5d7e-e56b-4555-ae4f-f783d311774b
TCGA-A2-A04T-10A	TCGA-A2-A04T-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	EE8EA3A1-59FE-4AEE-B7F4-EC1C146B7DF0
TCGA-A2-A04T-10A	TCGA-A2-A04T-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	9D3CB456-4376-4598-8F54-D1113048AA78
TCGA-A2-A04U-01A	TCGA-A2-A04U-01A-11D	1.98	58.86	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	3f83c3c8-c734-42d0-8427-d220cbf02a5a
TCGA-A2-A04U-01A	TCGA-A2-A04U-01A-11R	1.82	22.59	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	a15f13c1-5757-454c-ab9d-3941f1e81b36
TCGA-A2-A04U-01A	TCGA-A2-A04U-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DF345118-D08B-433F-AEA8-37DA1D6585C2
TCGA-A2-A04U-10A	TCGA-A2-A04U-10A-01D	1.86	25.37	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	80db3732-32ff-4355-a6b9-bd39ac015968
TCGA-A2-A04U-10A	TCGA-A2-A04U-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	FC9748E0-EDE5-4E0C-BCFA-3C20937ACA66
TCGA-A2-A04V-01A	TCGA-A2-A04V-01A-21D	1.74	59.34	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	13fd4376-d26b-4b92-b859-a25a21f5226d
TCGA-A2-A04V-01A	TCGA-A2-A04V-01A-21R	1.69	25.75	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	9f353ed6-e91f-4e04-9cb3-dc5ff1c8b280
TCGA-A2-A04V-01A	TCGA-A2-A04V-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	AE6E5574-0D73-41E5-83E4-BC4A9BD579B3
TCGA-A2-A04V-01A	TCGA-A2-A04V-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	1F7D0C77-3758-463A-98A2-B357F52E49BA
TCGA-A2-A04V-10A	TCGA-A2-A04V-10A-01D	1.76	25.95	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	20ea8c26-5e2c-4bc3-a866-250c67a7cba3
TCGA-A2-A04V-10A	TCGA-A2-A04V-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4614F044-1247-4C22-89F1-3F14DAEDD23B
TCGA-A2-A04V-10A	TCGA-A2-A04V-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	BCB96C26-D95B-43C6-8C97-78D3625F828C
TCGA-A2-A04W-01A	TCGA-A2-A04W-01A-31D	2.03	22.75	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	c9c4d32f-5e54-463b-bc7a-625de5654783
TCGA-A2-A04W-01A	TCGA-A2-A04W-01A-31R	1.85	23.52	RNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	dd2170a9-57e9-4e51-9746-131504391ce0
TCGA-A2-A04W-01A	TCGA-A2-A04W-01A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	6882849B-1C75-4C03-8FD6-E9F7E07CD657
TCGA-A2-A04W-10A	TCGA-A2-A04W-10A-01D	1.93	27.18	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	e5ec6983-1b99-46b9-88c5-625c1db97491
TCGA-A2-A04W-10A	TCGA-A2-A04W-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	133D88A9-7548-454F-82F5-CB0C33C1C286
TCGA-A2-A04X-01A	TCGA-A2-A04X-01A-21D	1.95	92.82	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	5c0eabc4-fb55-463e-ae0f-a25ae18cc78a
TCGA-A2-A04X-01A	TCGA-A2-A04X-01A-21R	1.86	84.13	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	e3940af6-6eb0-4507-99ba-5399cd1e697e
TCGA-A2-A04X-01A	TCGA-A2-A04X-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F3988300-17EE-4B5C-9195-435AD372CD87
TCGA-A2-A04X-01A	TCGA-A2-A04X-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	03558B1A-C693-4E95-BE43-F2FB56E4AFB4
TCGA-A2-A04X-10A	TCGA-A2-A04X-10A-01D	1.79	24.26	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	23e79e2f-f821-433e-adff-b1429d505cc6
TCGA-A2-A04X-10A	TCGA-A2-A04X-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	EB54FBEA-5774-475C-B9E1-DC403C7D8A83
TCGA-A2-A04X-10A	TCGA-A2-A04X-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	06B2E125-6738-4BC4-BA5D-B718845521B4
TCGA-A2-A04Y-01A	TCGA-A2-A04Y-01A-21D	2.08	39.32	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	4b4ab1f4-cabb-4307-b005-c0b8f87643cc
TCGA-A2-A04Y-01A	TCGA-A2-A04Y-01A-21R	1.91	35.62	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	c993a9de-38d5-4b3c-808e-df7310a74130
TCGA-A2-A04Y-01A	TCGA-A2-A04Y-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C241FB75-28F6-42E8-8140-55A999AEFBF8
TCGA-A2-A04Y-01A	TCGA-A2-A04Y-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	75B22183-9887-4A36-B0B6-9CA39337632C
TCGA-A2-A04Y-10A	TCGA-A2-A04Y-10A-01D	1.65	27.11	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d21d5629-61aa-4453-9e71-d69a186dd4c3
TCGA-A2-A04Y-10A	TCGA-A2-A04Y-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	91BA2F76-82B6-4066-A6A4-044CB75B905E
TCGA-A2-A04Y-10A	TCGA-A2-A04Y-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	8D934BC9-1494-4C9B-AB04-0DA6DBCB7AB0
TCGA-A2-A0CL-01A	TCGA-A2-A0CL-01A-11D	1.82	57.97	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	e5d0499b-50b0-410a-b9a6-c35ea42a6ac2
TCGA-A2-A0CL-01A	TCGA-A2-A0CL-01A-11R	1.80	22.65	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	7bbfcb49-9716-4083-9f58-4aec65ab2b8b
TCGA-A2-A0CL-01A	TCGA-A2-A0CL-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	19DD5AD3-BCDB-416A-80C7-E9822E1C65B7
TCGA-A2-A0CL-10A	TCGA-A2-A0CL-10A-01D	1.85	24.67	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	3292b6ad-790c-4d09-9df8-f242392ec8a1
TCGA-A2-A0CL-10A	TCGA-A2-A0CL-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C3F497DE-8D55-41FE-8237-5360F70A355A
TCGA-A2-A0CM-01A	TCGA-A2-A0CM-01A-31D	1.89	68.20	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	1f7b4c65-44bd-4359-b390-8e8cf0cf5cf2
TCGA-A2-A0CM-01A	TCGA-A2-A0CM-01A-31R	1.87	54.18	RNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	b529bf33-40e2-4f9a-ba6b-6ecac5e92048
TCGA-A2-A0CM-01A	TCGA-A2-A0CM-01A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4779136C-80F9-46DC-92E3-32CB369032D2
TCGA-A2-A0CM-01A	TCGA-A2-A0CM-01A-31X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	CF7501FE-71E0-4738-A312-F211DAB32050
TCGA-A2-A0CM-10A	TCGA-A2-A0CM-10A-01D	2.03	25.12	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	0e1735cb-db38-49e2-9335-1b6a30bbce74
TCGA-A2-A0CM-10A	TCGA-A2-A0CM-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	1395E083-E626-4CAF-9147-F3B55DE5B54A
TCGA-A2-A0CM-10A	TCGA-A2-A0CM-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	9441B699-C959-4184-B16D-ADCF516E6129
TCGA-A2-A0CP-01A	TCGA-A2-A0CP-01A-11D	1.90	20.42	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	6d7faf64-7df4-4a27-bcbb-78947d478947
TCGA-A2-A0CP-01A	TCGA-A2-A0CP-01A-11R	1.73	15.99	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	a017e9bf-f454-4c09-b259-5cf2f5087deb
TCGA-A2-A0CP-01A	TCGA-A2-A0CP-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	39FBD1B7-87B1-49B1-847E-BE256356ACF6
TCGA-A2-A0CP-01A	TCGA-A2-A0CP-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	D15F4ED4-2523-4365-93C1-E5168499487E
TCGA-A2-A0CP-10A	TCGA-A2-A0CP-10A-01D	1.85	27.91	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	efeb37a6-f5a1-4af7-818f-bb59be581e7b
TCGA-A2-A0CP-10A	TCGA-A2-A0CP-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DE902AD0-35CB-4E66-AB02-22FEFA2E0F5F
TCGA-A2-A0CP-10A	TCGA-A2-A0CP-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	F70F49DD-BF97-4AC0-88A4-2D06E332137A
TCGA-A2-A0CQ-01A	TCGA-A2-A0CQ-01A-21D	1.88	51.86	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	a9c8f75d-8ae8-4dc3-8c15-cd4599a6a01d
TCGA-A2-A0CQ-01A	TCGA-A2-A0CQ-01A-21R	1.74	31.32	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	796ce771-df58-40cf-b03c-9436a95b9d21
TCGA-A2-A0CQ-01A	TCGA-A2-A0CQ-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4A97B747-BDD8-4860-A913-F37BF1DB401C
TCGA-A2-A0CQ-01A	TCGA-A2-A0CQ-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	4BC2C6E7-8841-4966-B17E-3ED3C64B6FA1
TCGA-A2-A0CQ-10A	TCGA-A2-A0CQ-10A-01D	1.85	26.50	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	8b83e3b1-7c80-4cc0-9087-f236fde47cb9
TCGA-A2-A0CQ-10A	TCGA-A2-A0CQ-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	B4D53BA9-5659-4F0F-9160-D2D9C51C3954
TCGA-A2-A0CQ-10A	TCGA-A2-A0CQ-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	6D8BFCA7-3625-44F5-9BBF-E922411CE9D4
TCGA-A2-A0CS-01A	TCGA-A2-A0CS-01A-11D	2.00	13.10	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d6d3ce63-c3a5-4a3d-a6b1-354c43ebb9ab
TCGA-A2-A0CS-01A	TCGA-A2-A0CS-01A-11R	1.90	12.67	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	d8b1e5d6-1cf5-461e-8f89-ac07356b249a
TCGA-A2-A0CS-01A	TCGA-A2-A0CS-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	6D67BC29-D065-42BB-95D3-DA09A04BC1F8
TCGA-A2-A0CS-10A	TCGA-A2-A0CS-10A-01D	1.97	21.80	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	052f6e3b-59c4-44ea-a4b6-2f64eb5f6104
TCGA-A2-A0CS-10A	TCGA-A2-A0CS-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	32FAB165-6905-4BB3-90F1-37F23CE98AD4
TCGA-A2-A0CT-01A	TCGA-A2-A0CT-01A-31D	2.16	28.34	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	451f6064-45e4-4164-bf83-69d2fdb5cb54
TCGA-A2-A0CT-01A	TCGA-A2-A0CT-01A-31R	1.78	9.36	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	bca43a98-6506-4229-a72a-6a3dee1a8455
TCGA-A2-A0CT-01A	TCGA-A2-A0CT-01A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	417BAF6F-BB22-47FC-B13B-9ED6E5F8EEDF
TCGA-A2-A0CT-01A	TCGA-A2-A0CT-01A-31X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	00E728B2-6B0E-4EC7-AF15-57C92537DD18
TCGA-A2-A0CT-10A	TCGA-A2-A0CT-10A-01D	1.97	20.55	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	1c86b615-f2f4-476d-b0ae-b8b70a9e3d19
TCGA-A2-A0CT-10A	TCGA-A2-A0CT-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	AB0A9A25-5E6C-45A0-9A5E-77884A04F191
TCGA-A2-A0CT-10A	TCGA-A2-A0CT-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	B5CABC12-867A-4205-B495-EFB250C494AB
TCGA-A2-A0CU-01A	TCGA-A2-A0CU-01A-12D	1.82	28.04	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	0345959b-a33f-465b-bb9f-359bf0813761
TCGA-A2-A0CU-01A	TCGA-A2-A0CU-01A-12R	1.76	19.30	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	05587528-6aaf-4c4c-a327-1253118f4bee
TCGA-A2-A0CU-01A	TCGA-A2-A0CU-01A-12W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D3472889-E069-4865-B414-E60B68376E72
TCGA-A2-A0CU-01A	TCGA-A2-A0CU-01A-12X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	D89DFC03-40BB-4A4A-8043-241487D75534
TCGA-A2-A0CU-10A	TCGA-A2-A0CU-10A-01D	1.78	30.96	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	3a85c7d2-b363-421f-8d09-a5e2e17b8ba8
TCGA-A2-A0CU-10A	TCGA-A2-A0CU-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	2702466F-8740-45EF-8CBC-B779F2E8601A
TCGA-A2-A0CU-10A	TCGA-A2-A0CU-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	90A759DC-1C94-4CD7-8E25-4FA6E45F7F85
TCGA-A2-A0CV-01A	TCGA-A2-A0CV-01A-31D	2.00	19.67	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	f9eb1a48-3237-41fc-97ec-2260f1edddf4
TCGA-A2-A0CV-01A	TCGA-A2-A0CV-01A-31R	1.82	13.54	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	b2bb430b-f44a-48c4-963f-48f750c6551a
TCGA-A2-A0CV-01A	TCGA-A2-A0CV-01A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	62A28E18-4406-439D-AB6F-0F2F86C60931
TCGA-A2-A0CV-10A	TCGA-A2-A0CV-10A-01D	1.97	28.03	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	a4910df4-f166-41fe-baa0-bf91526d1e47
TCGA-A2-A0CV-10A	TCGA-A2-A0CV-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	AFCE87C8-3B68-4262-AA7A-1D19500639A2
TCGA-A2-A0CW-01A	TCGA-A2-A0CW-01A-21D	1.90	59.43	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	1859c93e-20ef-4c4f-8d6f-f9b5e9ddecc5
TCGA-A2-A0CW-01A	TCGA-A2-A0CW-01A-21R	1.86	52.75	RNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	f3a76b06-5bad-4450-9428-1a4dca6163d8
TCGA-A2-A0CW-01A	TCGA-A2-A0CW-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	6EC2C18C-4F1A-4A00-A7A0-EAD6A8D885EE
TCGA-A2-A0CW-10A	TCGA-A2-A0CW-10A-01D	1.88	23.32	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	cfad56f9-3010-4858-a2b9-005cf7460f72
TCGA-A2-A0CW-10A	TCGA-A2-A0CW-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	526481C3-5729-4FA3-8FB3-7E0258D97236
TCGA-A2-A0CX-01A	TCGA-A2-A0CX-01A-21D	2.08	28.20	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	46271d93-890a-4ecf-be3b-2c456b9142e4
TCGA-A2-A0CX-01A	TCGA-A2-A0CX-01A-21R	1.79	40.37	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	6f2ade64-63a1-4a90-b787-eb37e5a1867b
TCGA-A2-A0CX-01A	TCGA-A2-A0CX-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	50B19D22-315D-446B-BB6A-09400DA909C8
TCGA-A2-A0CX-01A	TCGA-A2-A0CX-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	4DE3A14E-CB8C-4AEC-9657-5BF1681B9EB4
TCGA-A2-A0CX-10A	TCGA-A2-A0CX-10A-01D	1.95	24.02	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	7b768791-2f90-47c2-a14e-d398c414a777
TCGA-A2-A0CX-10A	TCGA-A2-A0CX-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5A8BBA4A-3557-4F4B-8B6C-331D33B27725
TCGA-A2-A0CX-10A	TCGA-A2-A0CX-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	A745861E-74E4-4461-B97E-76BAFB98E8AF
